Server Name,File Name,Config Type,Docker Permutation Key,Install Success,Logs Retrieved,Ping Success,Error,Timestamp
neondatabase__mcp-server-neon,neondatabase__mcp-server-neon.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:36.648Z
netdata__netdata__src__web__mcp__readme-md,netdata__netdata__src__web__mcp__readme-md.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:36.648Z
nguyenvanduocit__all-in-one-model-context-protocol,nguyenvanduocit__all-in-one-model-context-protocol.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:36.648Z
nguyenvanduocit__jira-mcp,nguyenvanduocit__jira-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:36.648Z
nick1udwig__ws-mcp,nick1udwig__ws-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:36.649Z
nickclyde__duckduckgo-mcp-server,nickclyde__duckduckgo-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.063Z
nickpending__mcp-recon,nickpending__mcp-recon.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.064Z
niledatabase__nile-mcp-server,niledatabase__nile-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.064Z
nkapila6__mcp-local-rag,nkapila6__mcp-local-rag.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.064Z
non906__omniparser-autogui-mcp,non906__omniparser-autogui-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.064Z
nwiizo__tfmcp,nwiizo__tfmcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.064Z
nyxn-ai__nyxdocs,nyxn-ai__nyxdocs.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.064Z
octagonai__octagon-deep-research-mcp,octagonai__octagon-deep-research-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.064Z
octagonai__octagon-mcp-server,octagonai__octagon-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.064Z
octoeverywhere__mcp,octoeverywhere__mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:39.065Z
octomind-dev__octomind-mcp,octomind-dev__octomind-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.393Z
offorte__offorte-mcp-server,offorte__offorte-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.393Z
olalonde__mcp-human,olalonde__mcp-human.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.393Z
omni-mcp__isaac-sim-mcp,omni-mcp__isaac-sim-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.393Z
open-strategy-partners__osp_marketing_tools,open-strategy-partners__osp_marketing_tools.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.393Z
openbnb-org__mcp-server-airbnb,openbnb-org__mcp-server-airbnb.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.394Z
opendatamcp__opendatamcp,opendatamcp__opendatamcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.394Z
openlinksoftware__mcp-jdbc-server,openlinksoftware__mcp-jdbc-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.394Z
openlinksoftware__mcp-odbc-server,openlinksoftware__mcp-odbc-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.394Z
openlinksoftware__mcp-sqlalchemy-server,openlinksoftware__mcp-sqlalchemy-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:41.394Z
openmf__mcp-mifosx,openmf__mcp-mifosx.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.194Z
openzeppelin__contracts-wizard__packages__mcp,openzeppelin__contracts-wizard__packages__mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.195Z
operative-sh__web-eval-agent,operative-sh__web-eval-agent.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.195Z
opgginc__opgg-mcp,opgginc__opgg-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.195Z
opslevel__opslevel-mcp,opslevel__opslevel-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.195Z
optuna__optuna-mcp,optuna__optuna-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.195Z
oraios__serena,oraios__serena.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.195Z
orellazri__coda-mcp,orellazri__coda-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.196Z
othmaneblial__term_mcp_deepseek,othmaneblial__term_mcp_deepseek.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.197Z
ouvreboite__openapi-to-mcp,ouvreboite__openapi-to-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:44.197Z
overquotaai__chatterboxio-mcp-server,overquotaai__chatterboxio-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.489Z
pab1it0__adx-mcp-server,pab1it0__adx-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.490Z
pab1it0__chess-mcp,pab1it0__chess-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.490Z
pab1it0__prometheus-mcp-server,pab1it0__prometheus-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.490Z
pab1it0__tripadvisor-mcp,pab1it0__tripadvisor-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.490Z
panther-labs__mcp-panther,panther-labs__mcp-panther.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.490Z
patrickpalmer__mayamcp,patrickpalmer__mayamcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.491Z
pearch-ai__mcp_pearch,pearch-ai__mcp_pearch.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.491Z
picahq__mcp,picahq__mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.492Z
pierrebrunelle__mcp-server-openai,pierrebrunelle__mcp-server-openai.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:47.492Z
pinecone-io__assistant-mcp,pinecone-io__assistant-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.291Z
pipeboard-co__meta-ads-mcp,pipeboard-co__meta-ads-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.291Z
pipedreamhq__pipedream__modelcontextprotocol,pipedreamhq__pipedream__modelcontextprotocol.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.291Z
polygon-io__mcp_polygon,polygon-io__mcp_polygon.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.291Z
portainer__portainer-mcp,portainer__portainer-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.291Z
posthog__mcp,posthog__mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.291Z
pragmar__mcp-server-webcrawl,pragmar__mcp-server-webcrawl.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.291Z
pratyay__mac-monitor-mcp,pratyay__mac-monitor-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.291Z
prisma__mcp,prisma__mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.292Z
promptexecution__cratedocs-mcp,promptexecution__cratedocs-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:50.292Z
promptexecution__just-mcp,promptexecution__just-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.137Z
pskill9__hn-server,pskill9__hn-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.138Z
pskill9__web-search,pskill9__web-search.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.138Z
pskill9__website-downloader,pskill9__website-downloader.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.138Z
pullkitsan__mobsf-mcp-server,pullkitsan__mobsf-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.138Z
pulumi__mcp-server,pulumi__mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.138Z
punkpeye__fastmcp,punkpeye__fastmcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.138Z
pv-bhat__vibe-check-mcp-server,pv-bhat__vibe-check-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.138Z
pwh-pwh__cal-mcp,pwh-pwh__cal-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.139Z
pwh-pwh__coin-mcp-server,pwh-pwh__coin-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:53.139Z
pydantic__logfire-mcp,pydantic__logfire-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.998Z
pydantic__pydantic-ai__mcp-run-python,pydantic__pydantic-ai__mcp-run-python.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
pyroprompts__any-chat-completions-mcp,pyroprompts__any-chat-completions-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
pythonanywhere__pythonanywhere-mcp-server,pythonanywhere__pythonanywhere-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
qainsights__jmeter-mcp-server,qainsights__jmeter-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
qainsights__k6-mcp-server,qainsights__k6-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
qainsights__locust-mcp-server,qainsights__locust-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
qdrant__mcp-server-qdrant,qdrant__mcp-server-qdrant.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
qianniuspace__mcp-security-audit,qianniuspace__mcp-security-audit.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
qiniu__qiniu-mcp-server,qiniu__qiniu-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:55.999Z
quantgeekdev__coincap-mcp,quantgeekdev__coincap-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.125Z
quantgeekdev__docker-mcp,quantgeekdev__docker-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.125Z
quantgeekdev__mongo-mcp,quantgeekdev__mongo-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.126Z
quarkiverse__quarkus-mcp-servers__filesystem,quarkiverse__quarkus-mcp-servers__filesystem.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.126Z
quarkiverse__quarkus-mcp-servers__jdbc,quarkiverse__quarkus-mcp-servers__jdbc.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.126Z
quarkiverse__quarkus-mcp-servers__jfx,quarkiverse__quarkus-mcp-servers__jfx.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.126Z
quentincody__braintree-mcp-server,quentincody__braintree-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.126Z
quentincody__catalysishub-mcp-server,quentincody__catalysishub-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.126Z
quentincody__github-graphql-mcp-server,quentincody__github-graphql-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.126Z
quentincody__shopify-storefront-mcp-server,quentincody__shopify-storefront-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:14:59.126Z
r-huijts__ethics-check-mcp,r-huijts__ethics-check-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
r-huijts__firstcycling-mcp,r-huijts__firstcycling-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
r-huijts__ns-mcp-server,r-huijts__ns-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
r-huijts__oorlogsbronnen-mcp,r-huijts__oorlogsbronnen-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
r-huijts__opentk-mcp,r-huijts__opentk-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
r-huijts__rijksmuseum-mcp,r-huijts__rijksmuseum-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
r-huijts__strava-mcp,r-huijts__strava-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
r-huijts__xcode-mcp-server,r-huijts__xcode-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
r33drichards__mcp-js,r33drichards__mcp-js.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
rad-security__mcp-server,rad-security__mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:01.823Z
rae-api-com__rae-mcp,rae-api-com__rae-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.374Z
ragieai__ragie-mcp-server,ragieai__ragie-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.374Z
rai220__think-mcp,rai220__think-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.374Z
rashidazarang__airtable-mcp,rashidazarang__airtable-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.374Z
reading-plus-ai__mcp-server-data-exploration,reading-plus-ai__mcp-server-data-exploration.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.375Z
reading-plus-ai__mcp-server-deep-research,reading-plus-ai__mcp-server-deep-research.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.375Z
reapi-com__mcp-openapi,reapi-com__mcp-openapi.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.375Z
recursechat__mcp-server-apple-shortcuts,recursechat__mcp-server-apple-shortcuts.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.375Z
redis__mcp-redis-cloud,redis__mcp-redis-cloud.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.375Z
redis__mcp-redis,redis__mcp-redis.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:04.375Z
reeeeemo__ancestry-mcp,reeeeemo__ancestry-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.001Z
regenerating-world__pix-mcp,regenerating-world__pix-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.001Z
rember__rember-mcp,rember__rember-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.001Z
reza-gholizade__k8s-mcp-server,reza-gholizade__k8s-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.002Z
ricocf__mcp-wolframalpha,ricocf__mcp-wolframalpha.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.002Z
rinadelph__agent-mcp,rinadelph__agent-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.002Z
rishijatia__fantasy-pl-mcp,rishijatia__fantasy-pl-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.002Z
roadwy__cve-search_mcp,roadwy__cve-search_mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.002Z
robspectre__mvf1,robspectre__mvf1.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.002Z
rohitg00__kubectl-mcp-server,rohitg00__kubectl-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:08.002Z
romthpt__mcp-xrpl,romthpt__mcp-xrpl.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.168Z
rootly-ai-labs__rootly-mcp-server,rootly-ai-labs__rootly-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.168Z
roychri__mcp-server-asana,roychri__mcp-server-asana.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.169Z
runekaagaard__mcp-alchemy,runekaagaard__mcp-alchemy.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.169Z
rusiaaman__wcgw__src__wcgw__client__mcp_server__readme-md,rusiaaman__wcgw__src__wcgw__client__mcp_server__readme-md.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.169Z
ryan0204__github-repo-mcp,ryan0204__github-repo-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.169Z
s2-streamstore__s2-sdk-typescript,s2-streamstore__s2-sdk-typescript.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.169Z
safedep__vet__docs__mcp-md,safedep__vet__docs__mcp-md.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.169Z
sammcj__mcp-package-version,sammcj__mcp-package-version.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.169Z
samuelgursky__davinci-resolve-mcp,samuelgursky__davinci-resolve-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:12.169Z
sanyambassi__ciphertrust-manager-mcp-server,sanyambassi__ciphertrust-manager-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.658Z
sanyambassi__thales-cdsp-cakm-mcp-server,sanyambassi__thales-cdsp-cakm-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.658Z
sanyambassi__thales-cdsp-crdp-mcp-server,sanyambassi__thales-cdsp-crdp-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.658Z
sanyambassi__thales-cdsp-csm-mcp-server,sanyambassi__thales-cdsp-csm-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.658Z
sapientpants__sonarqube-mcp-server,sapientpants__sonarqube-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.659Z
sascharo__gxtract,sascharo__gxtract.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.659Z
saseq__discord-mcp,saseq__discord-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.659Z
sawa-zen__vrchat-mcp,sawa-zen__vrchat-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.659Z
schemacrawler__schemacrawler-mcp-server-usage,schemacrawler__schemacrawler-mcp-server-usage.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.659Z
scrapeless-ai__scrapeless-mcp-server,scrapeless-ai__scrapeless-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:15.659Z
sdglbl__mcp-claude-code,sdglbl__mcp-claude-code.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.941Z
secretiveshell__mcp-searxng,secretiveshell__mcp-searxng.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.941Z
secretiveshell__mcp-timeserver,secretiveshell__mcp-timeserver.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.941Z
secretiveshell__mcp-wolfram-alpha,secretiveshell__mcp-wolfram-alpha.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.942Z
securityfortech__secops-mcp,securityfortech__secops-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.942Z
seekrays__mcp-monitor,seekrays__mcp-monitor.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.942Z
semgrep__mcp,semgrep__mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.942Z
sequa-ai__sequa-mcp,sequa-ai__sequa-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.942Z
sergehuber__inoyu-mcp-unomi-server,sergehuber__inoyu-mcp-unomi-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.942Z
seym0n__tiktok-mcp,seym0n__tiktok-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:18.942Z
shareseer__shareseer-mcp-server,shareseer__shareseer-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.204Z
shenghaiwang__xcodebuild,shenghaiwang__xcodebuild.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.204Z
shopify__dev-mcp,shopify__dev-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.204Z
shopsavvy__shopsavvy-mcp-server,shopsavvy__shopsavvy-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.204Z
silenceper__mcp-k8s,silenceper__mcp-k8s.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.204Z
sinanefeozler__reddit-summarizer-mcp,sinanefeozler__reddit-summarizer-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.204Z
sirmews__apple-notes-mcp,sirmews__apple-notes-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.205Z
sirmews__mcp-pinecone,sirmews__mcp-pinecone.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.205Z
sitbon__magg,sitbon__magg.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.205Z
skedgo__tripgo-mcp-server,skedgo__tripgo-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:22.205Z
skysqlinc__skysql-mcp,skysqlinc__skysql-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.838Z
slouchd__cyberchef-api-mcp-server,slouchd__cyberchef-api-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.838Z
snaggle-ai__openapi-mcp-server,snaggle-ai__openapi-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.838Z
softeria__ms-365-mcp-server,softeria__ms-365-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.839Z
sonirico__mcp-shell,sonirico__mcp-shell.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.839Z
sonirico__mcp-stockfish,sonirico__mcp-stockfish.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.839Z
sooperset__mcp-atlassian,sooperset__mcp-atlassian.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.839Z
spacecode-ai__spacebridge-mcp,spacecode-ai__spacebridge-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.839Z
srinath1510__alltrails-mcp-server,srinath1510__alltrails-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.839Z
stack-chan__stack-chan,stack-chan__stack-chan.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:25.840Z
stackloklabs__mkp,stackloklabs__mkp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.044Z
stackloklabs__ocireg-mcp,stackloklabs__ocireg-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.045Z
stackloklabs__osv-mcp,stackloklabs__osv-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.045Z
stadiamaps__stadiamaps-mcp-server-ts,stadiamaps__stadiamaps-mcp-server-ts.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.045Z
stape-io__google-tag-manager-mcp-server,stape-io__google-tag-manager-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.045Z
stape-io__stape-mcp-server,stape-io__stape-mcp-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.045Z
stass__exif-mcp,stass__exif-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.045Z
stass__lldb-mcp,stass__lldb-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.045Z
stefan-xyz__mcp-server-runescape,stefan-xyz__mcp-server-runescape.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.046Z
stickerdaniel__linkedin-mcp-server,stickerdaniel__linkedin-mcp-server.json,server_docker,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:29.047Z
stippi__code-assistant,stippi__code-assistant.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.798Z
strowk__mcp-k8s-go,strowk__mcp-k8s-go.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.799Z
subelsky__bundler_mcp,subelsky__bundler_mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.799Z
suekou__mcp-notion-server,suekou__mcp-notion-server.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.799Z
sunriseapps__imagesorcery-mcp,sunriseapps__imagesorcery-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.800Z
supabase-community__supabase-mcp,supabase-community__supabase-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.800Z
surescaleai__openai-gpt-image-mcp,surescaleai__openai-gpt-image-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.800Z
sxhxliang__mcp-access-point,sxhxliang__mcp-access-point.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.800Z
tacticlaunch__mcp-linear,tacticlaunch__mcp-linear.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.800Z
takashiishida__arxiv-latex-mcp,takashiishida__arxiv-latex-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:32.802Z
takumi0706__google-calendar-mcp,takumi0706__google-calendar-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.848Z
tanigami__mcp-server-perplexity,tanigami__mcp-server-perplexity.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.849Z
tatumio__blockchain-mcp,tatumio__blockchain-mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.849Z
taylorwilsdon__google_workspace_mcp,taylorwilsdon__google_workspace_mcp.json,server,,FALSE,FALSE,FALSE,Request failed,2025-09-08T16:15:37.849Z
